工单号,专业,一级网络类型,城市,地区名称,设备机房,网元名称,故障类别,BTS+站点ABIS控制链路断,BTS+[衍生关联]无线基站断站合并,NODEB+NodeB退服,NODEB+[关联告警]（拓扑关联）疑似动力原因断站工单,IPRAN+[关联告警]传输原因断站工单,EnodeB+网元断链告警,EnodeB+[衍生关联]无线基站断站合并,EnodeB+[关联告警]同站点传输托管告警关联基站断站,NODEB+[衍生关联]无线基站断站合并,EnodeB+[关联告警]（无传输托管）疑似动力原因断站工单,EnodeB+基站退出服务,EnodeB+[衍生告警]华为LTE无线基站的断站,NODEB+[关联告警]（无传输托管）疑似动力原因断站工单,BTS+[关联告警]同站点传输托管告警关联基站断站,IPRAN+物理端口Down,IPRAN+[关联告警]预判停电引起的传输故障,BTS+[衍生关联]无线基站设备和链路类告警合并,BTS+载频的PA温度严重告警(载频级告警;超过95度),UtranCell+[衍生关联]无线基站小区退服合并,NODEB+[关联告警]（无传输托管）动力原因断站工单,CELL+CELL LOGICAL CHANNEL AVAILABILITY SUPERVISION,BTS+[衍生告警]爱立信2G无线基站的断站,Eutrancell+[衍生关联]无线基站小区退服合并,UtranCell+小区退服,NODEB+RRU链路断,NODEB+[衍生关联]无线基站设备和链路类告警合并,BTS+[关联告警]（拓扑关联）疑似动力原因断站工单,Eutrancell+LTE小区退出服务,UtranCell+UtranCell_ServiceUnavailable,NODEB+DigitalCable_CableFailure,NODEB+AuxPlugInUnit_LossOfMains,EnodeB+PowerFailure,EnodeB+[衍生关联]无线基站设备和链路类告警合并,EnodeB+[衍生告警]爱立信LTE基站断站,EnodeB+[关联告警]（无传输托管）动力原因断站工单,NODEB+[关联告警]同站点传输托管告警关联基站断站,EnodeB+[关联告警]（拓扑关联）疑似动力原因断站工单,EnodeB+设备掉电,SDH+[关联告警]传输原因断站工单,Eutrancell+小区不可用告警,NODEB+[主次关联]爱立信3G基站断站,EnodeB+Heartbeat Failure,BTS+[关联告警]（无传输托管）疑似动力原因断站工单,IPRAN+[关联告警]传输专业链路告警与无线专业大面积断站关联,BTS+载频与CMB的HDLC链路断,NODEB+设备掉电,CELL+[衍生关联]无线基站小区退服合并,EnodeB+Power Failure,BTS+RRU链路断,EnodeB+射频单元维护链路异常告警,EnodeB+[衍生关联]同地市5分钟内10个4G基站断站,NODEB+[关联告警]（拓扑关联）动力原因断站工单,EnodeB+BBU光模块收发异常告警,EnodeB+Link Failure,CELL+GSM小区退出服务告警,BTS+OML故障告警,EnodeB+RRU链路断,UtranCell+UMTS小区不可用告警,NODEB+NodeB不可用告警,IPRAN+以太网物理接口(ETPI) 信号丢失(LOS),EnodeB+[关联告警]（拓扑关联）动力原因断站工单,NODEB+[衍生关联]同地市5分钟内10个3G基站断站,BTS+[关联告警]（无传输托管）动力原因断站工单,BTS+[衍生关联]同地市5分钟内10个2G基站断站,BTS+设备掉电,EnodeB+BBU单板维护链路异常告警,BTS+[关联告警]（拓扑关联）动力原因断站工单,NODEB+Network Synch Time from GPS Missing,EnodeB+Network Synch Time from GPS Missing,NODEB+Ethernet Switch Port Fault,SDH+[关联告警]传输专业链路告警与无线专业大面积断站关联,NODEB+Plug-In Unit General Problem,NODEB+AlmDevice Power Failure,EnodeB+PA去使能,BTS+PA去使能,EnodeB+RF Reflected Power High,IPRAN+电源整体功能失效,Eutrancell+PLMN Service Unavailable,NODEB+SCTP偶联断,EnodeB+BBU CPRI接口异常告警,NODEB+IMA Group Insufficient Links at Far End,BTS+载频的前向功率3db告警,EnodeB+射频单元光模块收发异常告警
796303422,传输网,传输网,宝安区,深圳,[深圳西乡西格公寓B1F机房一],[GD深圳西乡西格公寓_室分_BBU_1; GD深圳西乡西格公寓_LTE_MF; JZ-宝安西乡西格公寓-宝安UZ(PA1C22链)],动力配套,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797961722,传输网,传输网,南山区,深圳,[深圳南山枫叶时尚酒店负一楼机房一; 深圳南山枫叶时尚酒店1F机房一],[GD深坂田综合楼_LTE_1_MF; GD深圳南山枫叶时尚酒店_LTE_1_OF; JZ-南山枫叶时尚酒店-南山UZ(PA1C5链)],传输,0,0,0,0,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798188422,话音网,无线网,龙华新区,深圳,[深圳石岩牛成农业基地地面机房一],[GD深圳石岩牛成农业基地_NodeB_Wcdma2100_1; GD深圳石岩牛成农业基地_BTS_900_1],动力配套,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801974822,话音网,无线网,龙华新区,深圳,[深圳观澜河西村楼顶机房一],[GD深圳观澜河西村_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799577222,话音网,无线网,龙岗区,深圳,[深圳葵涌金龟庄园七层楼顶机房一],[GD深圳葵涌金龟庄园_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805432822,话音网,无线网,龙岗区,深圳,[深圳市龙清平高速三地面机房一; 深圳布龙新利南机房一; 深圳光明汇业工业区天面机房一; 深圳坂田鸿生源十一层顶机房一; 深圳龙岗清平二期一地面机房一; 深圳龙岗坂田永香路二号楼顶机房一; 深圳市万昌百货楼顶机房一; 深圳龙华民治水榭山楼顶机房一; 深圳坂田布龙新利楼顶机房一],[JZ-布龙新利-龙岗UH(PA5C37链); GD深圳坂田永香路2号_LTE_1_OF; GD深圳布吉布龙新利南_LTE_1_OF; 深圳-H-布吉布龙新利南-440562-2-1-OF; GD深圳龙景工业区_LTE_1_OF; GD深圳光明汇业工业区_NodeB_Wcdma2100_1; GD深圳布吉清平高速3_LTE_1_OF; GD深圳坂田布龙新利_LTE_1_OF; GD深圳龙岗清平二期一_LTE_1_OF; GD深圳布吉坂田布龙新利_BTS_900_1; GD深圳光明汇业工业区_LTE_1_OF; GD深圳龙华民治水榭山_LTE_1_OF; GD深圳布吉清平高速3_BTS_1800_1; GD深圳布吉万昌百货_LTE_1_OF; JZ-宝安UZ-宝安光明汇业工业区基站(PA6C3链)],动力配套,2,2,1,0,2,1,9,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
798864422,话音网,无线网,宝安区,深圳,[深圳西乡九围村楼顶机房一],[GD深圳西乡九围村_LTE_1_OF],传输,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806884422,话音网,无线网,宝安区,深圳,[深圳沙井上星南路楼顶机房一],[深圳-Z-沙井镇上星南路-398146-3-3-OF; 深圳-Z-沙井镇上星南路-398146-3-1-OF; GD深圳沙井镇上星南路_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788537022,话音网,无线网,罗湖区,深圳,[深圳罗湖东乐花园三十五楼机房一],[GD深圳罗湖东乐花园_LTE_1_OF; GD深圳罗湖东乐花园_NodeB_Wcdma2100_1; GD深圳罗湖东乐花园_室分_BBU_1],动力配套,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801771722,话音网,无线网,福田区,深圳,[深圳福田上沙塘晏搬迁机房一],[GD深圳福田上沙塘晏搬迁_LTE_1_OF; GD深圳福田上沙塘晏搬迁_NodeB_Wcdma2100_1],动力配套,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800600822,话音网,无线网,宝安区,深圳,[深圳新安宝石公路楼顶机房一],[GD深圳新安宝石公路_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797513122,话音网,无线网,南山区,深圳,[深圳南山创世纪海滨一楼机房一],[GD深圳南山创世纪海滨_BTS_900_1; GD深圳南山创世纪海滨_BTS_1800_1],传输,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808278922,话音网,无线网,南山区,深圳,[深圳南山滨海红树林三地面机房一],[GD深圳南山滨海红树林3_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805128422,话音网,无线网,坪山新区,深圳,[深圳南澳西涌望鱼岭地面机房一],[GD深圳南澳西涌望鱼岭_LTE_1_OF],传输,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800120122,话音网,无线网,福田区,深圳,[深圳福田广华大厦B1F机房一; 深圳福田广华大厦东座1F机房一],[GD深圳福田广华大厦_室分_BBU_1; SF-福田广华大厦-1460-福田MH(CR55链)],传输,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804827322,话音网,无线网,龙华新区,深圳,[深圳龙华华联丰大厦楼顶机房一],[GD深圳龙华华联丰大厦_BTS_1800_1],动力配套,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791662022,话音网,无线网,龙岗区,深圳,[深圳龙岗坂田五层楼顶机房一],[GD深圳龙岗深圳坂田_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795051822,话音网,无线网,龙岗区,深圳,[深圳新安宝安金泓凯旋城地面机房一],[GD深圳新安宝安金泓凯旋城_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806388822,话音网,无线网,福田区,深圳,[深圳福田红树林补点地面机房一],[GD深圳福田红树林补点_NodeB_Wcdma2100_1],动力配套,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805206922,话音网,无线网,潮安县,潮州,[潮州凤塘后陇天面机房一],[CA_FengTangHouLong_2436_O; GD潮州凤塘后陇_微蜂窝_GSM900_1; 凤塘后陇W-1; 凤塘后陇W-2; 凤塘后陇W-3; 凤塘后陇900-2; 凤塘后陇900-1; 凤塘后陇900-3],传输,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801216922,话音网,无线网,宝安区,深圳,[深圳松岗宝安松岗兴声源六层天面机房一],[GD深圳松岗兴声源_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791505622,话音网,无线网,龙岗区,深圳,[深圳市布吉机荷三号岗亭地面机房一],[深圳-H-布吉机荷3号岗亭-440309-3-1-OF; GD深圳布吉机荷3号岗亭_LTE_1_OF; 深圳-H-布吉机荷3号岗亭-440309-2-1-OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804318422,话音网,无线网,龙岗区,深圳,[深圳龙岗新布新路北机房一],[龙岗新布新路北-室外-3; 龙岗新布新路北-室外-1; GD深圳龙岗吓坑水库_LTE_1_OF; GD深圳龙岗新布新路北_NodeB_Wcdma2100_1],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791817122,话音网,无线网,龙岗区,深圳,[深圳坂田中海日辉台楼顶机房一],[深圳-H-坂田中海日辉台-401234-2-1-OF; 深圳-H-坂田中海日辉台-401234-1-1-OF; 深圳-H-坂田中海日辉台-401234-3-1-OF; 深圳-H-坂田中海日辉台(5M扩容)-401234-3-3-OF; GD深圳坂田中海日辉台_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796061822,话音网,无线网,坪山新区,深圳,[深圳南澳柚柑湾地面机房一],[GD深圳南澳柚柑湾_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805408322,话音网,无线网,龙岗区,深圳,[深圳市布吉雪象新村南八楼机房一],[GD深圳布吉坂田雪象新村道南_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799615222,话音网,无线网,潮安县,潮州,[潮州凤塘洪巷埔四楼机房一],[CZ-A-CAFengTangHLB-300140-OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801474022,传输网,传输网,宝安区,深圳,[深圳新安来福汽修厂楼顶机房一],[新安来福汽修厂-室外-1; 新安来福汽修厂-室外-3; GD深圳新安来福汽修厂_NodeB_Wcdma2100_1; GD深圳新安来福汽修厂_BTS_1800_1; GD深圳新安来福汽修厂_LTE_1_OF; JZ-宝安新安来福汽修厂基站-宝安UZ(PA20C2链)],动力配套,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794770222,传输网,传输网,宝安区,深圳,[深圳沙井洪田新村北四楼机房一],[GD深圳沙井洪田新村北_LTE_1_OF; JZ-宝安沙井洪田新村北-宝安UZ(PA8C1链)],传输,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796489522,话音网,无线网,南山区,深圳,[深圳南山西部通道二四号楼顶机房一],[GD深圳南山西部通道24号_LTE_1_OF; GD深圳南山西部通道24号_BTS_900/1800_1],动力配套,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802203922,话音网,无线网,坪山新区,深圳,[深圳坪山比亚迪总部大厦C区3F机房一],[GD深圳坪山比亚迪总部大厦4G_LTE_1_MF],动力配套,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794894022,话音网,无线网,龙岗区,深圳,[深圳横岗南丰帽厂七楼楼顶机房一],[GD深圳横岗南丰帽厂_BTS_1800_1],动力配套,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800792322,话音网,无线网,宝安区,深圳,[深圳西乡宝源疏港地面机房一],[GD深圳西乡宝源疏港_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793203222,传输网,传输网,龙华新区,深圳,[深圳观澜新骏利八楼机房一],[GD深圳观澜新骏利_LTE_1_OF; JZ-宝安观澜新骏利基站-宝安UZ(PA7C4链)],传输,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802444022,话音网,无线网,潮安县,潮州,[潮州古巷枫洋一天面机房一],[古巷枫洋一W-2; 古巷枫洋一W-1; 古巷枫洋一W-3; GD潮州古巷枫洋一_微蜂窝_GSM1800_1; 古巷枫洋一1800-3; GD潮州古巷枫洋一_LTE_1_OF; 古巷枫洋一1800-1; CA_GuXiangFengYangYi_3497_S; 古巷枫洋一1800-2],传输,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803300922,传输网,传输网,南山区,深圳,[深圳滨海大道一七号地面机房一; 深圳南山滨海红树林一地面机房一; 深圳福田广深滨河路口楼顶机房一],[南山滨海红树林1-室外-28611; 南山滨海红树林1-室外-28612; 南山滨海红树林1-室外-28613; GD深圳福田广深滨河路口_NodeB_Wcdma2100_1; JZ-南山滨海红树林1-南山UZ(PA1C6环); GD深圳福田滨海大道17号_NodeB_Wcdma2100_1; GD深圳南山滨海红树林1_NodeB_Wcdma2100_1],传输,0,0,4,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801435322,话音网,无线网,福田区,深圳,[深圳福田市民中心西负一楼机房一],[GD深圳福田市民中心_NodeB_Wcdma2100_1; GD深圳福田市民中心西_LTE_1_OF; GD深圳福田市民中心西_LTE_1_MF; GD深圳福田市民中心_室分_BBU_2; GD深圳福田市民中心西_BTS_1800_1],动力配套,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788687122,话音网,无线网,南山区,深圳,[深圳南山南科大拆迁安置公寓9栋B1F机房一],[GD深圳南山南科大安置公寓_LTE_MF_XJZ; GD深圳南山南科大拆迁安置公寓_LTE_1_MF],动力配套,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792833822,话音网,无线网,宝安区,深圳,[深圳公明根玉路二天面机房一],[GD深圳公明根玉路2_BTS_1800_1],动力配套,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793331522,传输网,传输网,龙岗区,深圳,[深圳市布吉坂田东村楼顶机房一],[JZ-坂田东村基站-龙岗UH(PA14C37链)],动力配套,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800713522,话音网,无线网,龙华新区,深圳,[深圳龙华清湖清华楼顶机房一],[GD深圳龙华清湖清华_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805201222,话音网,无线网,光明新区,深圳,[深圳福永深航基地培训楼五楼楼顶机房一],[GD深圳福永深航基地培训楼_LTE_1_OF],动力配套,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806171122,话音网,无线网,龙岗区,深圳,[深圳龙岗深汕高速一野外机房一],[GD深圳坑梓深汕高速1_LTE_1_OF],动力配套,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
